sample_plot_id,date
43-411162-N-00305,2019-12-07
43-411162-N-00305,2019-12-12
43-411162-N-00305,2019-12-27
43-411162-N-00305,2020-02-20
43-411162-N-00305,2020-04-15
43-411162-N-00305,2020-08-03
43-411162-N-00305,2020-08-18
43-411162-N-00305,2020-08-28
43-411162-N-00305,2020-10-22
43-411162-N-00305,2020-11-11
43-411162-N-00305,2020-12-21
43-411162-N-00305,2020-12-31
43-411162-N-00305,2021-01-15
43-411162-N-00305,2021-02-14
43-411162-N-00305,2021-02-19
43-411162-N-00305,2021-04-30
43-411162-N-00305,2021-06-24
43-411162-N-00305,2021-09-22
43-411162-N-00305,2021-10-02
43-411162-N-00305,2021-11-26
43-411162-N-00305,2021-12-06
43-411162-N-00305,2021-12-21
43-411162-N-00305,2022-02-24
43-411162-N-00305,2022-03-11
43-411162-N-00305,2022-04-10
43-411162-N-00305,2022-07-24
43-411162-N-00305,2022-08-03
43-411162-N-00305,2022-08-08
43-411162-N-00305,2022-08-13
43-411162-N-00305,2022-08-18
43-411162-N-00305,2022-09-12
43-411162-N-00305,2022-09-17
43-411162-N-00305,2022-09-27
43-411162-N-00305,2022-10-12
43-411162-N-00305,2022-10-17
43-411162-N-00305,2022-11-01
43-411162-N-00305,2022-11-11
43-411162-N-00305,2022-11-26
43-411162-N-00305,2022-12-21
43-411162-N-00305,2023-01-10
43-411162-N-00305,2023-01-30
43-411162-N-00305,2023-03-31
43-411162-N-00305,2023-04-30
43-411162-N-00305,2023-08-18
43-411162-N-00305,2023-08-23
43-411162-N-00305,2023-09-17
43-411162-N-00305,2023-10-17
43-411162-N-00305,2023-10-22
43-411162-N-00305,2023-11-01
43-411162-N-00305,2023-11-16
43-411162-N-00305,2023-11-21
43-411162-N-00305,2024-01-10
43-411162-N-00305,2024-05-24
43-411162-N-00305,2024-09-01
43-411162-N-00305,2024-10-26
43-411162-N-00305,2024-10-31
43-411162-N-00305,2024-11-05
43-411162-N-00305,2024-11-10
43-411162-N-00305,2024-12-15
43-411162-N-00470,2018-04-10
43-411162-N-00470,2018-05-25
43-411162-N-00470,2018-06-29
43-411162-N-00470,2018-07-19
43-411162-N-00470,2018-07-24
43-411162-N-00470,2018-07-29
43-411162-N-00470,2018-08-13
43-411162-N-00470,2018-10-02
43-411162-N-00470,2018-10-07
43-411162-N-00470,2018-10-12
43-411162-N-00470,2018-10-27
43-411162-N-00470,2018-11-01
43-411162-N-00470,2018-11-26
43-411162-N-00470,2018-12-16
43-411162-N-00470,2019-03-11
43-411162-N-00470,2019-05-10
43-411162-N-00470,2019-06-04
43-411162-N-00470,2019-06-14
43-411162-N-00470,2019-07-24
43-411162-N-00470,2019-07-29
43-411162-N-00470,2019-08-03
43-411162-N-00470,2019-08-18
43-411162-N-00470,2019-09-07
43-411162-N-00470,2019-09-12
43-411162-N-00470,2019-09-22
43-411162-N-00470,2019-11-01
43-411162-N-00470,2019-12-06
43-411162-N-00470,2020-01-30
43-411162-N-00470,2020-02-04
43-411162-N-00470,2020-02-24
43-411162-N-00470,2020-03-10
43-411162-N-00470,2020-03-15
43-411162-N-00470,2020-03-20
43-411162-N-00470,2020-04-29
43-411162-N-00470,2020-05-19
43-411162-N-00470,2020-07-23
43-411162-N-00470,2020-08-02
43-411162-N-00470,2020-08-17
43-411162-N-00470,2020-08-22
43-411162-N-00470,2020-08-27
43-411162-N-00470,2020-09-01
43-411162-N-00470,2020-10-01
43-411162-N-00470,2020-10-11
43-411162-N-00470,2020-11-05
43-411162-N-00470,2020-11-10
43-411162-N-00470,2020-11-15
43-411162-N-00470,2020-12-20
43-411162-N-00470,2020-12-25
43-411162-N-00470,2020-12-30
43-411162-N-00470,2021-01-09
43-411162-N-00470,2021-01-14
43-411162-N-00470,2021-01-19
43-411162-N-00470,2021-01-24
43-411162-N-00470,2021-01-29
43-411162-N-00470,2021-02-13
43-411162-N-00470,2021-02-18
43-411162-N-00470,2021-02-23
43-411162-N-00470,2021-03-25
43-411162-N-00470,2021-04-29
43-411162-N-00470,2021-05-09
43-411162-N-00470,2021-08-02
43-411162-N-00470,2021-09-01
43-411162-N-00470,2021-09-16
43-411162-N-00470,2021-09-21
43-411162-N-00470,2021-09-26
43-411162-N-00470,2021-10-01
43-411162-N-00470,2021-11-10
43-411162-N-00470,2021-11-25
43-411162-N-00470,2021-11-30
43-411162-N-00470,2021-12-05
43-411162-N-00470,2021-12-10
43-411162-N-00470,2021-12-20
43-411162-N-00470,2022-04-24
43-411162-N-00470,2022-07-13
43-411162-N-00470,2022-07-23
43-411162-N-00470,2022-08-02
43-411162-N-00470,2022-08-12
43-411162-N-00470,2022-08-22
43-411162-N-00470,2022-09-06
43-411162-N-00470,2022-09-11
43-411162-N-00470,2022-09-16
43-411162-N-00470,2022-09-26
43-411162-N-00470,2022-10-01
43-411162-N-00470,2022-10-11
43-411162-N-00470,2022-10-16
43-411162-N-00470,2022-10-31
43-411162-N-00470,2022-11-10
43-411162-N-00470,2022-12-10
43-411162-N-00470,2023-01-04
43-411162-N-00470,2023-01-09
43-411162-N-00470,2023-01-24
43-411162-N-00470,2023-01-29
43-411162-N-00470,2023-03-05
43-411162-N-00470,2023-03-15
43-411162-N-00470,2023-04-09
43-411162-N-00470,2023-05-29
43-411162-N-00470,2023-08-17
43-411162-N-00470,2023-09-01
43-411162-N-00470,2023-09-11
43-411162-N-00470,2023-10-11
43-411162-N-00470,2023-10-16
43-411162-N-00470,2023-10-21
43-411162-N-00470,2023-11-20
43-411162-N-00470,2023-12-25
43-411162-N-00470,2024-01-24
43-411162-N-00470,2024-03-19
43-411162-N-00470,2024-03-29
43-411162-N-00470,2024-07-07
43-411162-N-00470,2024-07-17
43-411162-N-00470,2024-07-22
43-411162-N-00470,2024-08-26
43-411162-N-00470,2024-08-31
43-411162-N-00470,2024-09-05
43-411162-N-00470,2024-09-25
43-411162-N-00470,2024-09-30
43-411162-N-00470,2024-10-05
43-411162-N-00470,2024-10-25
43-411162-N-00470,2024-10-30
43-411162-N-00470,2024-11-04
43-411162-N-00470,2024-11-29
43-411162-N-00470,2024-12-19
43-411162-N-00470,2024-12-29
43-411162-N-00966,2018-02-14
43-411162-N-00966,2018-03-21
43-411162-N-00966,2018-05-15
43-411162-N-00966,2018-05-25
43-411162-N-00966,2018-06-29
43-411162-N-00966,2018-07-19
43-411162-N-00966,2018-07-24
43-411162-N-00966,2018-07-29
43-411162-N-00966,2018-08-08
43-411162-N-00966,2018-10-02
43-411162-N-00966,2018-10-07
43-411162-N-00966,2018-10-27
43-411162-N-00966,2018-11-01
43-411162-N-00966,2018-11-26
43-411162-N-00966,2019-03-11
43-411162-N-00966,2019-04-05
43-411162-N-00966,2019-04-25
43-411162-N-00966,2019-06-04
43-411162-N-00966,2019-07-24
43-411162-N-00966,2019-07-29
43-411162-N-00966,2019-08-23
43-411162-N-00966,2019-08-28
43-411162-N-00966,2019-09-07
43-411162-N-00966,2019-09-12
43-411162-N-00966,2019-09-22
43-411162-N-00966,2019-10-02
43-411162-N-00966,2019-10-22
43-411162-N-00966,2019-11-01
43-411162-N-00966,2019-11-11
43-411162-N-00966,2019-12-06
43-411162-N-00966,2019-12-11
43-411162-N-00966,2020-01-05
43-411162-N-00966,2020-01-30
43-411162-N-00966,2020-02-24
43-411162-N-00966,2020-03-15
43-411162-N-00966,2020-03-20
43-411162-N-00966,2020-04-09
43-411162-N-00966,2020-04-29
43-411162-N-00966,2020-05-19
43-411162-N-00966,2020-05-24
43-411162-N-00966,2020-08-02
43-411162-N-00966,2020-08-17
43-411162-N-00966,2020-08-22
43-411162-N-00966,2020-08-27
43-411162-N-00966,2020-10-11
43-411162-N-00966,2020-11-05
43-411162-N-00966,2020-11-10
43-411162-N-00966,2020-11-15
43-411162-N-00966,2020-12-20
43-411162-N-00966,2021-01-04
43-411162-N-00966,2021-01-09
43-411162-N-00966,2021-01-14
43-411162-N-00966,2021-01-19
43-411162-N-00966,2021-01-24
43-411162-N-00966,2021-01-29
43-411162-N-00966,2021-02-18
43-411162-N-00966,2021-02-23
43-411162-N-00966,2021-03-25
43-411162-N-00966,2021-04-29
43-411162-N-00966,2021-08-02
43-411162-N-00966,2021-08-22
43-411162-N-00966,2021-09-01
43-411162-N-00966,2021-09-11
43-411162-N-00966,2021-09-16
43-411162-N-00966,2021-09-21
43-411162-N-00966,2021-09-26
43-411162-N-00966,2021-10-01
43-411162-N-00966,2021-11-10
43-411162-N-00966,2021-11-25
43-411162-N-00966,2021-11-30
43-411162-N-00966,2021-12-05
43-411162-N-00966,2021-12-10
43-411162-N-00966,2022-01-04
43-411162-N-00966,2022-02-28
43-411162-N-00966,2022-03-10
43-411162-N-00966,2022-03-15
43-411162-N-00966,2022-04-04
43-411162-N-00966,2022-04-09
43-411162-N-00966,2022-07-13
43-411162-N-00966,2022-07-23
43-411162-N-00966,2022-08-02
43-411162-N-00966,2022-08-07
43-411162-N-00966,2022-08-12
43-411162-N-00966,2022-08-17
43-411162-N-00966,2022-08-22
43-411162-N-00966,2022-08-27
43-411162-N-00966,2022-09-06
43-411162-N-00966,2022-09-16
43-411162-N-00966,2022-09-26
43-411162-N-00966,2022-10-01
43-411162-N-00966,2022-10-11
43-411162-N-00966,2022-12-10
43-411162-N-00966,2022-12-25
43-411162-N-00966,2023-01-24
43-411162-N-00966,2023-01-29
43-411162-N-00966,2023-03-05
43-411162-N-00966,2023-03-10
43-411162-N-00966,2023-03-15
43-411162-N-00966,2023-04-09
43-411162-N-00966,2023-05-19
43-411162-N-00966,2023-05-29
43-411162-N-00966,2023-07-13
43-411162-N-00966,2023-10-16
43-411162-N-00966,2023-10-31
43-411162-N-00966,2023-11-05
43-411162-N-00966,2023-11-20
43-411162-N-00966,2023-12-30
43-411162-N-00966,2024-07-07
43-411162-N-00966,2024-07-22
43-411162-N-00966,2024-08-26
43-411162-N-00966,2024-08-31
43-411162-N-00966,2024-09-30
43-411162-N-00966,2024-10-05
43-411162-N-00966,2024-10-10
43-411162-N-00966,2024-10-25
43-411162-N-00966,2024-10-30
43-411162-N-00966,2024-11-09
43-411162-N-00966,2024-11-29
43-411162-N-00966,2024-12-04
43-411162-Y-01616,2018-03-12
43-411162-Y-01616,2018-03-22
43-411162-Y-01616,2018-03-27
43-411162-Y-01616,2018-06-10
43-411162-Y-01616,2018-07-20
43-411162-Y-01616,2018-08-19
43-411162-Y-01616,2018-09-08
43-411162-Y-01616,2018-09-13
43-411162-Y-01616,2018-10-28
43-411162-Y-01616,2018-11-22
43-411162-Y-01616,2018-11-27
43-411162-Y-01616,2018-12-17
43-411162-Y-01616,2019-03-12
43-411162-Y-01616,2019-04-06
43-411162-Y-01616,2019-05-11
43-411162-Y-01616,2019-07-10
43-411162-Y-01616,2019-07-25
43-411162-Y-01616,2019-08-14
43-411162-Y-01616,2019-08-19
43-411162-Y-01616,2019-08-24
43-411162-Y-01616,2019-09-23
43-411162-Y-01616,2019-09-28
43-411162-Y-01616,2019-10-03
43-411162-Y-01616,2019-11-07
43-411162-Y-01616,2019-12-07
43-411162-Y-01616,2019-12-12
43-411162-Y-01616,2019-12-27
43-411162-Y-01616,2020-02-20
43-411162-Y-01616,2020-04-15
43-411162-Y-01616,2020-08-18
43-411162-Y-01616,2020-08-28
43-411162-Y-01616,2020-10-22
43-411162-Y-01616,2020-11-11
43-411162-Y-01616,2020-12-31
43-411162-Y-01616,2021-01-15
43-411162-Y-01616,2021-02-14
43-411162-Y-01616,2021-02-19
43-411162-Y-01616,2021-04-30
43-411162-Y-01616,2021-06-24
43-411162-Y-01616,2021-09-22
43-411162-Y-01616,2021-10-02
43-411162-Y-01616,2021-11-26
43-411162-Y-01616,2021-12-06
43-411162-Y-01616,2021-12-21
43-411162-Y-01616,2022-02-24
43-411162-Y-01616,2022-03-11
43-411162-Y-01616,2022-04-10
43-411162-Y-01616,2022-07-24
43-411162-Y-01616,2022-08-03
43-411162-Y-01616,2022-08-08
43-411162-Y-01616,2022-08-13
43-411162-Y-01616,2022-08-18
43-411162-Y-01616,2022-09-12
43-411162-Y-01616,2022-09-17
43-411162-Y-01616,2022-09-27
43-411162-Y-01616,2022-10-12
43-411162-Y-01616,2022-10-17
43-411162-Y-01616,2022-11-01
43-411162-Y-01616,2022-11-11
43-411162-Y-01616,2022-11-26
43-411162-Y-01616,2022-12-21
43-411162-Y-01616,2023-01-10
43-411162-Y-01616,2023-01-30
43-411162-Y-01616,2023-03-06
43-411162-Y-01616,2023-03-31
43-411162-Y-01616,2023-04-30
43-411162-Y-01616,2023-08-18
43-411162-Y-01616,2023-08-23
43-411162-Y-01616,2023-09-17
43-411162-Y-01616,2023-10-17
43-411162-Y-01616,2023-10-22
43-411162-Y-01616,2023-11-01
43-411162-Y-01616,2023-11-16
43-411162-Y-01616,2023-11-21
43-411162-Y-01616,2024-01-10
43-411162-Y-01616,2024-05-24
43-411162-Y-01616,2024-08-22
43-411162-Y-01616,2024-09-01
43-411162-Y-01616,2024-10-26
43-411162-Y-01616,2024-10-31
43-411162-Y-01616,2024-11-05
43-411162-Y-01616,2024-11-10
43-411162-Y-01616,2024-11-30
43-411162-Y-01616,2024-12-15
43-411162-Y-02487,2018-02-07
43-411162-Y-02487,2018-02-12
43-411162-Y-02487,2018-03-09
43-411162-Y-02487,2018-04-10
43-411162-Y-02487,2018-04-18
43-411162-Y-02487,2018-05-25
43-411162-Y-02487,2018-06-29
43-411162-Y-02487,2018-07-19
43-411162-Y-02487,2018-07-22
43-411162-Y-02487,2018-07-24
43-411162-Y-02487,2018-07-27
43-411162-Y-02487,2018-07-29
43-411162-Y-02487,2018-08-13
43-411162-Y-02487,2018-08-21
43-411162-Y-02487,2018-09-05
43-411162-Y-02487,2018-09-15
43-411162-Y-02487,2018-09-30
43-411162-Y-02487,2018-10-02
43-411162-Y-02487,2018-10-05
43-411162-Y-02487,2018-10-07
43-411162-Y-02487,2018-10-12
43-411162-Y-02487,2018-10-27
43-411162-Y-02487,2018-11-24
43-411162-Y-02487,2018-11-26
43-411162-Y-02487,2018-11-29
43-411162-Y-02487,2018-12-16
43-411162-Y-02487,2019-01-23
43-411162-Y-02487,2019-03-11
43-411162-Y-02487,2019-04-08
43-411162-Y-02487,2019-05-03
43-411162-Y-02487,2019-05-10
43-411162-Y-02487,2019-05-23
43-411162-Y-02487,2019-05-28
43-411162-Y-02487,2019-06-04
43-411162-Y-02487,2019-06-14
43-411162-Y-02487,2019-07-24
43-411162-Y-02487,2019-07-29
43-411162-Y-02487,2019-08-11
43-411162-Y-02487,2019-08-16
43-411162-Y-02487,2019-08-18
43-411162-Y-02487,2019-08-21
43-411162-Y-02487,2019-08-23
43-411162-Y-02487,2019-09-07
43-411162-Y-02487,2019-09-10
43-411162-Y-02487,2019-09-12
43-411162-Y-02487,2019-09-15
43-411162-Y-02487,2019-09-20
43-411162-Y-02487,2019-11-14
43-411162-Y-02487,2019-11-19
43-411162-Y-02487,2019-12-04
43-411162-Y-02487,2019-12-06
43-411162-Y-02487,2019-12-09
43-411162-Y-02487,2019-12-14
43-411162-Y-02487,2020-01-08
43-411162-Y-02487,2020-01-28
43-411162-Y-02487,2020-01-30
43-411162-Y-02487,2020-02-17
43-411162-Y-02487,2020-02-24
43-411162-Y-02487,2020-03-10
43-411162-Y-02487,2020-03-15
43-411162-Y-02487,2020-03-18
43-411162-Y-02487,2020-03-20
43-411162-Y-02487,2020-04-12
43-411162-Y-02487,2020-04-27
43-411162-Y-02487,2020-04-29
43-411162-Y-02487,2020-05-12
43-411162-Y-02487,2020-05-19
43-411162-Y-02487,2020-07-23
43-411162-Y-02487,2020-07-31
43-411162-Y-02487,2020-08-02
43-411162-Y-02487,2020-08-05
43-411162-Y-02487,2020-08-07
43-411162-Y-02487,2020-08-15
43-411162-Y-02487,2020-08-17
43-411162-Y-02487,2020-08-20
43-411162-Y-02487,2020-08-22
43-411162-Y-02487,2020-08-27
43-411162-Y-02487,2020-09-01
43-411162-Y-02487,2020-10-01
43-411162-Y-02487,2020-10-09
43-411162-Y-02487,2020-11-08
43-411162-Y-02487,2020-11-10
43-411162-Y-02487,2020-11-13
43-411162-Y-02487,2020-11-15
43-411162-Y-02487,2020-11-18
43-411162-Y-02487,2020-12-20
43-411162-Y-02487,2020-12-25
43-411162-Y-02487,2020-12-28
43-411162-Y-02487,2020-12-30
43-411162-Y-02487,2021-01-02
43-411162-Y-02487,2021-02-13
43-411162-Y-02487,2021-02-18
43-411162-Y-02487,2021-02-21
43-411162-Y-02487,2021-02-23
43-411162-Y-02487,2021-03-25
43-411162-Y-02487,2021-03-28
43-411162-Y-02487,2021-04-29
43-411162-Y-02487,2021-05-09
43-411162-Y-02487,2021-06-06
43-411162-Y-02487,2021-08-02
43-411162-Y-02487,2021-08-30
43-411162-Y-02487,2021-09-01
43-411162-Y-02487,2021-09-09
43-411162-Y-02487,2021-09-14
43-411162-Y-02487,2021-09-16
43-411162-Y-02487,2021-09-21
43-411162-Y-02487,2021-09-24
43-411162-Y-02487,2021-09-26
43-411162-Y-02487,2021-10-01
43-411162-Y-02487,2021-10-04
43-411162-Y-02487,2021-11-08
43-411162-Y-02487,2021-11-10
43-411162-Y-02487,2021-11-13
43-411162-Y-02487,2021-11-18
43-411162-Y-02487,2021-11-25
43-411162-Y-02487,2021-11-30
43-411162-Y-02487,2021-12-03
43-411162-Y-02487,2021-12-05
43-411162-Y-02487,2021-12-10
43-411162-Y-02487,2021-12-18
43-411162-Y-02487,2022-02-26
43-411162-Y-02487,2022-03-08
43-411162-Y-02487,2022-03-13
43-411162-Y-02487,2022-03-28
43-411162-Y-02487,2022-04-07
43-411162-Y-02487,2022-04-24
43-411162-Y-02487,2022-06-06
43-411162-Y-02487,2022-07-13
43-411162-Y-02487,2022-07-23
43-411162-Y-02487,2022-07-31
43-411162-Y-02487,2022-08-02
43-411162-Y-02487,2022-08-05
43-411162-Y-02487,2022-08-12
43-411162-Y-02487,2022-08-15
43-411162-Y-02487,2022-08-20
43-411162-Y-02487,2022-08-22
43-411162-Y-02487,2022-08-25
43-411162-Y-02487,2022-09-04
43-411162-Y-02487,2022-09-06
43-411162-Y-02487,2022-09-11
43-411162-Y-02487,2022-09-14
43-411162-Y-02487,2022-09-16
43-411162-Y-02487,2022-11-10
43-411162-Y-02487,2022-12-10
43-411162-Y-02487,2022-12-18
43-411162-Y-02487,2022-12-23
43-411162-Y-02487,2023-01-04
43-411162-Y-02487,2023-01-07
43-411162-Y-02487,2023-01-09
43-411162-Y-02487,2023-01-24
43-411162-Y-02487,2023-01-27
43-411162-Y-02487,2023-01-29
43-411162-Y-02487,2023-02-21
43-411162-Y-02487,2023-02-26
43-411162-Y-02487,2023-03-05
43-411162-Y-02487,2023-03-13
43-411162-Y-02487,2023-03-15
43-411162-Y-02487,2023-04-07
43-411162-Y-02487,2023-04-09
43-411162-Y-02487,2023-04-12
43-411162-Y-02487,2023-05-27
43-411162-Y-02487,2023-05-29
43-411162-Y-02487,2023-08-05
43-411162-Y-02487,2023-08-17
43-411162-Y-02487,2023-09-01
43-411162-Y-02487,2023-09-11
43-411162-Y-02487,2023-09-29
43-411162-Y-02487,2023-10-11
43-411162-Y-02487,2023-10-16
43-411162-Y-02487,2023-10-21
43-411162-Y-02487,2023-10-24
43-411162-Y-02487,2023-10-29
43-411162-Y-02487,2023-11-20
43-411162-Y-02487,2023-11-28
43-411162-Y-02487,2023-12-08
43-411162-Y-02487,2023-12-23
43-411162-Y-02487,2023-12-25
43-411162-Y-02487,2023-12-28
43-411162-Y-02487,2024-01-12
43-411162-Y-02487,2024-01-24
43-411162-Y-02487,2024-02-11
43-411162-Y-02487,2024-03-12
43-411162-Y-02487,2024-03-19
43-411162-Y-02487,2024-03-29
43-411162-Y-02487,2024-07-05
43-411162-Y-02487,2024-07-07
43-411162-Y-02487,2024-07-17
43-411162-Y-02487,2024-07-22
43-411162-Y-02487,2024-07-30
43-411162-Y-02487,2024-08-04
43-411162-Y-02487,2024-08-24
43-411162-Y-02487,2024-08-31
43-411162-Y-02487,2024-09-18
43-411162-Y-02487,2024-09-23
43-411162-Y-02487,2024-09-25
43-411162-Y-02487,2024-09-28
43-411162-Y-02487,2024-09-30
43-411162-Y-02487,2024-11-07
43-411162-Y-02487,2024-11-29
43-411162-Y-02487,2024-12-02
43-411162-Y-02487,2024-12-19
43-411162-Y-02487,2024-12-29
43-411162-Y-02991,2018-02-12
43-411162-Y-02991,2018-02-17
43-411162-Y-02991,2018-03-09
43-411162-Y-02991,2018-04-10
43-411162-Y-02991,2018-04-18
43-411162-Y-02991,2018-05-15
43-411162-Y-02991,2018-05-25
43-411162-Y-02991,2018-07-17
43-411162-Y-02991,2018-07-19
43-411162-Y-02991,2018-07-22
43-411162-Y-02991,2018-07-24
43-411162-Y-02991,2018-07-27
43-411162-Y-02991,2018-07-29
43-411162-Y-02991,2018-08-21
43-411162-Y-02991,2018-09-05
43-411162-Y-02991,2018-09-10
43-411162-Y-02991,2018-09-15
43-411162-Y-02991,2018-09-30
43-411162-Y-02991,2018-10-05
43-411162-Y-02991,2018-10-07
43-411162-Y-02991,2018-10-12
43-411162-Y-02991,2018-10-27
43-411162-Y-02991,2018-11-24
43-411162-Y-02991,2018-11-26
43-411162-Y-02991,2018-11-29
43-411162-Y-02991,2018-12-16
43-411162-Y-02991,2019-01-23
43-411162-Y-02991,2019-03-11
43-411162-Y-02991,2019-04-08
43-411162-Y-02991,2019-05-03
43-411162-Y-02991,2019-05-10
43-411162-Y-02991,2019-05-23
43-411162-Y-02991,2019-06-04
43-411162-Y-02991,2019-06-14
43-411162-Y-02991,2019-07-02
43-411162-Y-02991,2019-07-17
43-411162-Y-02991,2019-07-24
43-411162-Y-02991,2019-07-29
43-411162-Y-02991,2019-08-03
43-411162-Y-02991,2019-08-11
43-411162-Y-02991,2019-08-16
43-411162-Y-02991,2019-08-18
43-411162-Y-02991,2019-08-21
43-411162-Y-02991,2019-08-23
43-411162-Y-02991,2019-08-28
43-411162-Y-02991,2019-09-07
43-411162-Y-02991,2019-09-10
43-411162-Y-02991,2019-09-12
43-411162-Y-02991,2019-11-09
43-411162-Y-02991,2019-11-11
43-411162-Y-02991,2019-11-14
43-411162-Y-02991,2019-11-19
43-411162-Y-02991,2019-12-04
43-411162-Y-02991,2019-12-06
43-411162-Y-02991,2019-12-11
43-411162-Y-02991,2019-12-14
43-411162-Y-02991,2020-01-30
43-411162-Y-02991,2021-02-18
43-411162-Y-02991,2021-02-23
43-411162-Y-02991,2021-03-25
43-411162-Y-02991,2021-03-28
43-411162-Y-02991,2021-04-29
43-411162-Y-02991,2021-06-06
43-411162-Y-02991,2021-06-08
43-411162-Y-02991,2021-08-02
43-411162-Y-02991,2021-08-30
43-411162-Y-02991,2021-09-01
43-411162-Y-02991,2021-09-09
43-411162-Y-02991,2021-09-11
43-411162-Y-02991,2021-09-14
43-411162-Y-02991,2021-09-16
43-411162-Y-02991,2021-09-19
43-411162-Y-02991,2021-09-21
43-411162-Y-02991,2021-09-24
43-411162-Y-02991,2021-09-26
43-411162-Y-02991,2021-11-08
43-411162-Y-02991,2021-11-10
43-411162-Y-02991,2021-11-13
43-411162-Y-02991,2021-11-18
43-411162-Y-02991,2021-11-23
43-411162-Y-02991,2021-11-25
43-411162-Y-02991,2021-11-30
43-411162-Y-02991,2021-12-03
43-411162-Y-02991,2021-12-05
43-411162-Y-02991,2021-12-10
43-411162-Y-02991,2022-03-08
43-411162-Y-02991,2022-03-13
43-411162-Y-02991,2022-03-15
43-411162-Y-02991,2022-04-04
43-411162-Y-02991,2022-04-07
43-411162-Y-02991,2022-04-24
43-411162-Y-02991,2022-06-23
43-411162-Y-02991,2022-07-13
43-411162-Y-02991,2022-07-23
43-411162-Y-02991,2022-07-26
43-411162-Y-02991,2022-07-31
43-411162-Y-02991,2022-08-02
43-411162-Y-02991,2022-08-10
43-411162-Y-02991,2022-08-12
43-411162-Y-02991,2022-08-15
43-411162-Y-02991,2022-08-17
43-411162-Y-02991,2022-08-20
43-411162-Y-02991,2022-08-22
43-411162-Y-02991,2022-08-25
43-411162-Y-02991,2022-09-04
43-411162-Y-02991,2022-09-06
43-411162-Y-02991,2022-09-14
43-411162-Y-02991,2022-11-10
43-411162-Y-02991,2022-11-28
43-411162-Y-02991,2022-12-10
43-411162-Y-02991,2022-12-18
43-411162-Y-02991,2022-12-23
43-411162-Y-02991,2022-12-25
43-411162-Y-02991,2023-01-04
43-411162-Y-02991,2023-01-07
43-411162-Y-02991,2023-01-24
43-411162-Y-02991,2023-01-27
43-411162-Y-02991,2023-02-21
43-411162-Y-02991,2023-02-26
43-411162-Y-02991,2023-03-05
43-411162-Y-02991,2023-03-10
43-411162-Y-02991,2023-03-15
43-411162-Y-02991,2023-04-07
43-411162-Y-02991,2023-04-09
